rid,question_name
1499,吴尊友称「1 人感染新冠将持续排毒 7 到 12 天」，做好防控还需要注意什么？
1500,安徽、辽宁相继出现本土病例，吴尊友预判此次本土疫情源头很有可能从辽宁营口开始，你怎么看？
1501,6 月 3 日上海新增本土新冠确诊 5 例、本土无症状 9 例，目前疫情情况如何？
1502,7 月 27 日湖南常德发现 1 例无症状感染者，与成都确诊病例有接触，目前情况如何？
1503,6 月 9 日上海新增 6 例本土确诊病例、5 例本土无症状，目前疫情情况如何？
1504,9 月 23 日黑龙江新增确诊病例 15 例，均在哈尔滨，本轮疫情检测为「德尔塔毒株」，目前情况如何？
1505,10 月 29 日北京新增 2 例确诊病例，密接人员曾到环球影城，目前防疫情况如何？
1506,俄专家戈列洛夫说「儿童感染新冠病毒后或出现类似冻伤的并发症」，这一问题将如何解决？
1507,11 月 2 日 12 时至 3 日 14 时，北京新增 5 例本土新冠肺炎确诊病例，防疫情况如何？
1508,云南瑞丽启动突发公共卫生事件Ⅲ级响应，目前当地情况怎么样？
1509,7 月 31 日湖南新增新冠肺炎确诊病例 4 例，无症状感染者 4 例，目前情况如何？
1510,密切接触新冠病毒是不是一定会被感染？
1511,中国团队新冠后遗症研究表明，出院近一年仍会存在呼吸急促、抑郁问题，这说明了什么？该如何预防后遗症？
1512,4 月 10 日，广东新增本土确诊病例 19 例，新增本土无症状感染者 18 例，目前情况如何？
1513,1 月 22 日 31 省份新增确诊 107 例 ，其中本土病例 90 例，目前各地疫情防控情况如何？
1514,如果说发烧是免疫系统通过升温杀死病毒，那么吃退烧药的话不就不能杀病毒了吗?
1515,疫苗和中医辨证论治，哪个是现在对抗新冠的主要方式？
1516,为什么核酸检测会出现假阳性？
1517,4 月 12 日吉林新增本土确诊病例 233 例、本土无症状感染者 852 例，具体情况如何？
1518,奥密克戎新亚型 BQ.1 和 BQ.1.1 成美国主要流行毒株，目前美国疫情形势如何？
1519,8 月 6 日，31 省区市新增本土病例 75 例，其中江苏 53 例，目前情况如何？
1520,现在新冠阴性人群是什么感受，会有人完全不会感染吗？
1521,上海迪士尼乐园 10 月 31 日发布通知称停止游客进入，还有哪些值得关注？
1522,阳过之后，怎么把身体调回原有的健康状态？
1523,如何看待 新冠高峰后现肝损伤小高峰 的？
1524,新医保药品目录为老百姓用药（特别是新冠用药）会带来哪些影响?
1525,得一场新冠肺炎可以让一个人老几岁？
1526,阳康过后眼睛不舒服怎么办?
1527,甲流，诺如，新冠有什么区别吗，有什么地方不同，会不会引发重症？
1528,你们新冠后都有什么特别的后遗症？
1529,这次新冠各位的家中老人是否出现了认知障碍，比如幻视，幻听，不认人等等等？？？
1530,新冠口服药莫诺拉韦正式在中国销售，该产品药效如何？
1531,大家有哪些新冠后遗症？
1532,关于「新冠」的自助指南
1533,乡村新冠患者就诊实录，「镇医院床位不足百张，药店退烧药断货」，乡村疫情现状如何？
1534,阳了，鼻子堵死了无法呼吸，求助!?
1535,网曝中国人寿新冠保险「阳了却不理赔」，如何看待买新冠保险理赔难问题？有什么信息值得关注？
1536,某社交平台现「成人用美林退烧攻略 」引争议，大 V 呼吁「不必和孩子抢药 」，儿童用药成人吃了有用吗？
1537,如何看待网传消息称「新冠不是一般感冒，阳后要像坐『新冠月子』一样对待」？新冠康复期究竟该如何正确护理？
1538,如何看待「新冠影响精子质量」这一观点？对大部分有生育计划的「阳康夫妇」来讲，阳康后多久能备孕？
1539,专家称「未来一到两个月，国内或将面对大规模疫情冲击」，如何应对这种情况？
1540,全国现在一天消耗 4 亿片布洛芬，企业生产跟不上，如何缓解布洛芬供需矛盾？
1541,研究发现「37℃已经不再是人体标准体温」，这是什么原因导致的？体温下降对人体有何影响？
1542,放开后，会有多少老年人因为新冠这个叠加病去世？作为儿女，能做些什么？
1543,有没有新冠和甲流都得过的来谈一下，中哪个体感更难受啊？
1544,美林一瓶难求，如何看待知情人称「出货后内部员工买不到，样品都没了」？有何解决办法？
1545,大家都阳了康复以后是不是就不用戴口罩了？
1546,深圳一医院一周内接收数十个脑炎患者，均与新冠病毒有关，「新冠脑炎」会成为下一轮感染中的主要症状吗？
1547,春运是否有可能导致新一轮的疫情高峰甚至二次感染？如何看待「已恢复后将产生一定强度抗体，不用过度担心」？
1548,河南部分农村地区发热病人涌进卫生室，医生「四处借药」，基层乡村如何才能更好地应对疫情高峰？
1549,盐蒸橙子、电解水、黄桃罐头等方子火了，如何从心理学角度看待「民间偏方」频出圈现象？阳了如何缓解不适？
1550,N95 口罩戴时间长了或导致缺氧，什么环境下需要佩戴 N95 口罩？不同类型的口罩都有哪些区别？
1551,医生建议布洛芬拆分成更小用量售卖，这会带来什么影响？如何看待此言论？
1552,中国抗原曾「供应全世界」，为何国内一盒难求？你对抗原的直观感受是什么？
1553,新冠泛滥时许多彼此矛盾的指导意见，还都是医生、都是专家，都听着有些道理，我们应该如何辨别采纳？
1554,大家阳了啥样？
1555,发高烧却买不到药怎么办?
1556,感染后如何使身体尽快恢复？专家称「不要撑着去工作否则恢复期需要一两个月 」，如何看待此观点？
1557,江苏一女子阳性后头发一夜变白脱发，是何原因造成？有什么信息值得关注？
1558,重庆女孩为考研主动提前感染，称「爸妈想各种办法传染我」，如何看待这种行为？是否有风险？
1559,男子感染新冠后发烧近 40 度，「床上印出人形汗印」，感染后症状有哪些表现？你和周围人有哪些不同症状？
1560,如何看待专家建议「每年注射一剂新冠疫苗，每半年自行喷鼻一剂疫苗」？怎样才能有效预防「新冠感染」？
1561,专家解读「上班阳了算不算工伤」，因为履行工作职责感染新冠应当认定为工伤，哪些信息值得关注？
1562,如何看待感染新冠的老人因「缺药、延误、死亡」陷入困境？有何解决办法？
1563,国外研究显示新冠病毒或影响视力和深度知觉，但不是永久性退化，哪些信息值得注意？
1564,专家称新冠肺炎应改称新冠病毒传染病，如何从医学角度解读？
1565,专家称，维C吃多了容易引起「尿路结石」，有什么信息值得关注？应如何正确补充维C？
1566,如何看待专家称「新冠阳性轻症患者可食疗」？吃哪些食物可缓解病痛？
1567,转阴后会一直咳嗽，怎样理解「转阴后咳嗽是一个打扫战场过程」？如何有效缓解症状？
1568,如何理解公共卫生法专家宋华琳解释「『新冠感染』降级法理依据」观点？传染病甲类和乙类管理核心不同是什么？
1569,如何看待新冠「阴性」女子去剪发被理发师劝走？目前公共场合「阴阳融合」你会存在避忌的想法吗？
1570,中疾控前首席科学家曾光称「疫情现在的特点是北方比较严重，形势可控会越来越好 」，你对疫情发展有何看法？
1571,如何看待美国一儿科医生称「新冠急诊必排查心肌炎」，指标异常或可导致「猝死」？新冠相关心肌炎有多常见？
1572,抗原试剂价格翻倍，多家生产企业发文抵制药店涨价，经销商高价售卖药品会受到哪些处罚？ 哪些信息值得关注？
1573,老人出现哪些异常表现要及时就诊？老人感染新冠后有该如何正确治疗？
1574,郑州疾控专家称，阳性者除生活必需品和药品外，「尽量少叫快递、外卖」，如何看待此言论？
1575,阳康多久才不具备传染性，不传染其他人?
1576,「复阳」和「再感染」有什么区别？哪些人更容易二次感染？
1577,面对越来越多的新冠阳性患者，你是否感到惊恐？
1578,印度新冠仿制药代购频现社交媒体，调查显示「卖家违法，消费者担风险」，具体有哪些风险？
1579,防疫新形势下，如何做好对儿童的健康防护？儿童若感染新冠病毒应该注意些什么？
1580,上海本轮包含 30 个奥密克戎亚型毒株，目前当地疫情形势如何？
1581,专家称「奥密克戎专攻有免疫力的人」，还有什么信息值得关注？
1582,如果阳了，家里有老人应该怎么办？
1583,女子怕被感染 20 多天没出门，「家里准备了 2 个月蔬菜与零食」，「未阳人」应该如何在决赛圈挺住？
1584,北京新冠感染者反映症状明显，专家称「 BF.7 更易引起高烧」，哪些细节值得关注？阳性有什么症状？
1585,如何看待专家回应阳康后备孕「要看夫妻双方的症状轻重」？感染新冠会影响生育能力吗？
1586,乙类乙管政策之后，村民的拜年活动发生了什么变化？
1587,现在还有人没有阳过吗？（指新冠疫情阳性）？
1588,我被医院安排和新冠病人住在一间病房该怎么办？
1589,全国发热门诊诊疗量去年 12 月 23 日达到高峰，之后持续下降，这透露了哪些信息？
1590,一店主非法销售新冠抗原获利 106 元被罚 5 万元，这起到了哪些警示作用？
1591,50 多岁男子阳康第二天，一大早就去锻炼，没想到心梗了，如何从医学角度解读这一现象？
1592,新冠口服药「莫诺拉韦」正式落地广深 3 家医院，该药品药效如何？
1593,国内目前暂未发现 XBB.1.5 本土病例，该毒株所表现出来的特点有什么？该如何预防？
1594,北京流感病例数超新冠，需要加强哪些防护措施？
1595,浙江省卫生健康委主任表示浙江整体疫情已渡过感染高峰期，目前当地疫情形势如何？
1596,新冠吃药顺序图、囤药清单疯传，是否有科学依据？疫情防控期间家里应常备哪些药？
1597,新冠后产生脑雾怎么办?
1598,国家药监局附条件批准「真实生物阿兹夫定片增加新冠肺炎治疗适应症注册申请」，将产生哪些影响？
1599,福建 6 天报告超 200 例阳性病例，专家研判疫情仍处于上升期，未来发展态势可能是如何的？
